,Country,City,AccentCity,Region,Population,Latitude,Longitude
159872,au,tabooba,Tabooba,04,,-28.133333,152.95
159873,au,tabor,Tabor,07,,-37.833333,142.2
159874,au,tabulam,Tabulam,02,,-28.9,152.566667
159875,au,taggerty,Taggerty,07,,-37.333333,145.716667
159876,au,tahara,Tahara,07,,-37.733333,141.7
159877,au,tahlee,Tahlee,02,,-32.666667,152.0
159878,au,tahmoor,Tahmoor,02,,-34.222462,150.594666
159879,au,tahpit,Tahpit,02,,-32.083333,152.133333
159880,au,tailem bend,Tailem Bend,05,,-35.252258000000005,139.45546000000002
159881,au,tailen bend,Tailen Bend,05,,-35.252258000000005,139.45546000000002
159882,au,takoko,Takoko,04,,-24.683333,152.066667
159883,au,takone,Takone,06,,-41.183333000000005,145.633333
159884,au,takura,Takura,04,,-25.333333,152.716667
159885,au,talaba,Talaba,04,,-23.966667,151.2
159886,au,talarm,Talarm,02,,-30.716667,152.85
159887,au,talban,Talban,04,,-23.65,150.383333
159888,au,talbingo,Talbingo,02,,-35.5774,148.303802
159889,au,talbot brook,Talbot Brook,08,,-32.033333,116.683333
159890,au,talbot,Talbot,07,,-37.17231,143.701736
159891,au,talbotville,Talbotville,07,,-37.35,147.066667
159892,au,talbragar,Talbragar,02,,-32.2,148.633333
159893,au,talegalla,Talegalla,04,,-27.6,152.566667
159894,au,talgai,Talgai,04,,-28.016667,151.76666699999998
159895,au,talgai west,Talgai West,04,,-28.033333,151.9
159896,au,talgarno,Talgarno,07,,-36.083333,147.166667
159897,au,talgarth,Talgarth,04,,-26.483333,149.9
159898,au,talia,Talia,05,,-33.316666999999995,134.883333
159899,au,tallageira,Tallageira,07,,-36.833333,141.01666699999998
159900,au,tallanalla,Tallanalla,08,,-33.1,116.116667
159901,au,tallandoon,Tallandoon,07,,-36.45,147.2
159902,au,tallangalook,Tallangalook,07,,-36.933333000000005,145.866667
159903,au,tallangatta,Tallangatta,07,,-36.217911,147.17698700000005
159904,au,tallarook,Tallarook,07,,-37.093689000000005,145.100006
159905,au,tallawang,Tallawang,02,,-32.2,149.45
159906,au,tallebudgera,Tallebudgera,04,,-28.15,153.433333
159907,au,tallimba,Tallimba,02,,-34.0,146.883333
159908,au,tallong,Tallong,02,,-34.716667,150.083333
159909,au,tallygaroopna,Tallygaroopna,07,,-36.25,145.433333
159910,au,tally ho,Tally Ho,07,,-37.866667,145.15
159911,au,talmalmo,Talmalmo,02,,-35.95,147.5
159912,au,talmo,Talmo,02,,-34.883333,148.616667
159913,au,talwood,Talwood,04,,-28.5,149.5
159914,au,tamaree,Tamaree,04,,-26.133333,152.666667
159915,au,tamban,Tamban,02,,-30.866667,152.833333
159916,au,tambaroora,Tambaroora,02,,-33.0,149.433333
159917,au,tambar springs,Tambar Springs,02,,-31.35,149.833333
159918,au,tambellup,Tambellup,08,,-34.043289,117.64135
159919,au,tambo crossing,Tambo Crossing,07,,-37.5,147.833333
159920,au,tamborine,Tamborine,04,,-27.883333,153.133333
159921,au,tambo,Tambo,04,,-24.881870000000003,146.257523
159922,au,tambo upper,Tambo Upper,07,,-37.766667,147.85
159923,au,tambourine north,Tambourine North,04,,-27.927561,153.184845
159924,au,tambourine,Tambourine,04,,-27.883333,153.133333
159925,au,taminick,Taminick,07,,-36.416667,146.166667
159926,au,tamleugh north,Tamleugh North,07,,-36.5,145.55
159927,au,tamleugh,Tamleugh,07,,-36.6,145.633333
159928,au,tamleugh west,Tamleugh West,07,,-36.566667,145.533333
159929,au,tammin,Tammin,08,,-31.666667,117.5
159930,au,tamo,Tamo,02,,-34.883333,148.616667
159931,au,tamworth municipality,Tamworth Municipality,02,,-31.1,150.933333
159932,au,tamworth,Tamworth,02,38552.0,-31.090481,150.929047
159933,au,tanami,Tanami,03,,-19.983333,129.716667
159934,au,tanby,Tanby,04,,-23.233333,150.75
159935,au,tandagin,Tandagin,08,,-31.683333,118.566667
159936,au,tandara,Tandara,07,,-36.433333000000005,144.216667
159937,au,tandarra,Tandarra,07,,-36.433333000000005,144.216667
159938,au,tandur,Tandur,04,,-26.283333,152.75
159939,au,tangalooma,Tangalooma,04,,-27.180833000000003,153.383611
159940,au,tangambalanga,Tangambalanga,07,,-36.252171,147.028625
159941,au,tangaratta,Tangaratta,02,,-31.066667,150.833333
159942,au,tangkam,Tangkam,04,,-27.466667,151.666667
159943,au,tangmangaroo,Tangmangaroo,02,,-34.65,148.816667
159944,au,tangmanjaroo,Tangmanjaroo,02,,-34.65,148.816667
159945,au,tangorin,Tangorin,04,,-21.75,144.23333300000002
159946,au,tanina,Tanina,06,,-42.633333,147.033333
159947,au,tanja,Tanja,02,,-36.6,149.98333300000002
159948,au,tanjil south,Tanjil South,07,,-38.116667,146.25
159949,au,tankerton,Tankerton,07,,-38.383333,145.283333
159950,au,tannalo,Tannalo,04,,-21.15,148.683333
159951,au,tannum sands,Tannum Sands,04,,-23.9475,151.374878
159952,au,tannymorel,Tannymorel,04,,-28.3,152.25
159953,au,tantangara,Tantangara,02,,-35.816666999999995,148.566667
159954,au,tantanoola,Tantanoola,05,,-37.696621,140.457504
159955,au,tantawanglo,Tantawanglo,02,,-36.766667,149.633333
159956,au,tanunda,Tanunda,05,,-34.523361,138.959824
159957,au,tanybryn,Tanybryn,07,,-38.65,143.716667
159958,au,tapitallee,Tapitallee,02,,-34.829819,150.53968799999998
159959,au,taplan,Taplan,05,,-34.55,140.883333
159960,au,taradale,Taradale,07,,-37.15,144.366667
159961,au,taragoola,Taragoola,04,,-24.1,151.216667
159962,au,tarago,Tarago,02,,-35.066666999999995,149.65
159963,au,tarago,Tarago,07,,-38.066667,145.9
159964,au,taralga,Taralga,02,,-34.404018,149.81956499999998
159965,au,tarampa flat,Tarampa Flat,04,,-27.5,152.5
159966,au,tarampa,Tarampa,04,,-27.483333,152.55
159967,au,tarana quarry,Tarana Quarry,02,,-33.516667,149.866667
159968,au,tarana,Tarana,02,,-33.516667,149.916667
159969,au,taranna,Taranna,06,,-43.05,147.9
159970,au,tara,Tara,02,,-34.5,147.166667
159971,au,tara,Tara,04,,-27.276131,150.456757
159972,au,tarban,Tarban,02,,-28.966667,151.883333
159973,au,tarbucks,Tarbucks,07,,-37.7,148.7
159974,au,tarcombe,Tarcombe,07,,-36.983333,145.4
159975,au,tarcoola,Tarcoola,05,,-30.683333,134.55
159976,au,tarcoon,Tarcoon,02,,-30.266667,146.716667
159977,au,tarcowie,Tarcowie,05,,-32.95,138.51666699999998
159978,au,tarcutta lower,Tarcutta Lower,02,,-35.2,147.75
159979,au,tarcutta,Tarcutta,02,,-35.277390000000004,147.735916
159980,au,tardun,Tardun,08,,-28.8,115.75
159981,au,taree,Taree,02,44183.0,-31.91099,152.453873
159982,au,taren point,Taren Point,02,,-34.016667,151.116667
159983,au,targa,Targa,06,,-41.316667,147.366667
159984,au,targima,Targima,04,,-23.8,151.1
159985,au,targinie,Targinie,04,,-23.8,151.1
159986,au,targinnie,Targinnie,04,,-23.8,151.1
159987,au,tarin rock,Tarin Rock,08,,-33.1,118.25
159988,au,taripta,Taripta,07,,-36.266667,145.05
159989,au,tarlee,Tarlee,05,,-34.266667,138.76666699999998
159990,au,tarlo,Tarlo,02,,-34.6,149.8
159991,au,tarnagulla,Tarnagulla,07,,-36.75,143.833333
159992,au,tarndanya,Tarndanya,05,,-34.928661,138.598633
159993,au,tarndarnya,Tarndarnya,05,,-34.928661,138.598633
159994,au,tarneit,Tarneit,07,,-37.866667,144.666667
159995,au,tarnma,Tarnma,05,,-34.15,138.95
159996,au,tarong,Tarong,04,,-26.766667,151.85
159997,au,taroom,Taroom,04,,-25.63925,149.799805
159998,au,taroona,Taroona,06,,-42.95,147.333333
159999,au,tarpeena,Tarpeena,05,,-37.627708,140.795853
160000,au,tarraganda,Tarraganda,02,,-36.66095,149.866196
160001,au,tarragindi,Tarragindi,04,,-27.533333,153.033333
160002,au,tarraginnie,Tarraginnie,07,,-36.333333,141.533333
160003,au,tarraleah,Tarraleah,06,,-42.3,146.4
160004,au,tarranginnie,Tarranginnie,07,,-36.333333,141.533333
160005,au,tarrango,Tarrango,07,,-34.5,141.8
160006,au,tarranyurk,Tarranyurk,07,,-36.216667,142.05
160007,au,tarra valley,Tarra Valley,07,,-38.433333000000005,146.533333
160008,au,tarraville,Tarraville,07,,-38.633333,146.716667
160009,au,tarrawanna,Tarrawanna,02,,-34.378056,150.8875
160010,au,tarrawarra,Tarrawarra,07,,-37.65,145.433333
160011,au,tarrawingee,Tarrawingee,07,,-36.4,146.466667
160012,au,tarrayoukyan,Tarrayoukyan,07,,-37.316667,141.583333
160013,au,tarrenlea,Tarrenlea,07,,-37.683333000000005,141.73333300000002
160014,au,tarrington,Tarrington,07,,-37.766667,142.1
160015,au,tarro,Tarro,02,,-32.8,151.666667
160016,au,tartna point,Tartna Point,02,,-32.95,142.4
160017,au,tarwin east,Tarwin East,07,,-38.516667,146.23333300000002
160018,au,tarwin lower,Tarwin Lower,07,,-38.7,145.85
160019,au,tarwin meadows,Tarwin Meadows,07,,-38.716667,145.833333
160020,au,tarwin,Tarwin,07,,-38.583333,145.98333300000002
160021,au,tarzali,Tarzali,04,,-17.433332999999998,145.6
160022,au,tatana,Tatana,06,,-41.3,146.95
160023,au,tatham,Tatham,02,,-28.933333,153.166667
160024,au,tathra,Tathra,02,,-36.731258,149.983276
160025,au,tatong,Tatong,07,,-36.733333,146.1
160026,au,tatura,Tatura,07,,-36.439621,145.229935
160027,au,tatyoon north,Tatyoon North,07,,-37.483333,143.0
160028,au,tatyoon,Tatyoon,07,,-37.516667,142.95
160029,au,tawah,Tawah,04,,-25.333333,152.05
160030,au,tawonga,Tawonga,07,,-36.689541,147.14212
160031,au,tayene,Tayene,06,,-41.333333,147.433333
160032,au,taylors arm,Taylors Arm,02,,-30.783333,152.7
160033,au,taylors beach,Taylors Beach,04,,-18.632681,146.324478
160034,au,taylors flat,Taylors Flat,02,,-34.283333,149.01666699999998
160035,au,taylor,Taylor,04,,-27.366667,152.033333
160036,au,taylorville,Taylorville,05,,-34.1,139.966667
160037,au,tea gardens,Tea Gardens,02,,-32.663509000000005,152.15403700000002
160038,au,teal flat,Teal Flat,05,,-34.883333,139.533333
160039,au,teal point,Teal Point,07,,-35.683333000000005,144.083333
160040,au,teatree gully,Teatree Gully,05,,-34.816666999999995,138.73333300000002
160041,au,tea tree,Tea Tree,06,,-42.683333000000005,147.316667
160042,au,teddywaddi,Teddywaddi,07,,-36.183333000000005,143.35
160043,au,teddywaddy,Teddywaddy,07,,-36.183333000000005,143.35
160044,au,teesdale,Teesdale,07,,-38.033333,144.05
160045,au,tegerin,Tegerin,02,,-33.266667,151.5
160046,au,tego,Tego,04,,-28.85,146.783333
160047,au,te kowai,Te Kowai,04,,-21.166667,149.116667
160048,au,telangatuk east,Telangatuk East,07,,-37.083333,141.966667
160049,au,telangatuk,Telangatuk,07,,-37.133333,141.816667
160050,au,telarah,Telarah,02,,-32.733333,151.533333
160051,au,telegraph point,Telegraph Point,02,,-31.333333000000003,152.8
160052,au,telford,Telford,07,,-36.1,145.95
160053,au,telichie,Telichie,05,,-31.683333,139.933333
160054,au,telita,Telita,06,,-41.116667,147.75
160055,au,tellebang,Tellebang,04,,-25.066667,151.23333300000002
160056,au,telowie,Telowie,05,,-33.05,138.066667
160057,au,temma,Temma,06,,-41.233333,144.7
160058,au,temora municipality,Temora Municipality,02,,-34.433333000000005,147.533333
160059,au,temora,Temora,02,,-34.448341,147.535583
160060,au,tempe,Tempe,02,,-33.933333000000005,151.15
160061,au,templers,Templers,05,,-34.466667,138.75
160062,au,templestowe lower,Templestowe Lower,07,,-37.766667,145.116667
160063,au,templestowe,Templestowe,07,,-37.75,145.116667
160064,au,templeton,Templeton,04,,-18.433333,142.466667
160065,au,templin,Templin,04,,-27.966667,152.65
160066,au,tempy,Tempy,07,,-35.333333,142.416667
160067,au,tenambit,Tenambit,02,,-32.733333,151.616667
160068,au,ten mile,Ten Mile,07,,-37.383333,146.183333
160069,au,tennessee,Tennessee,08,,-35.05,117.566667
160070,au,tennyson,Tennyson,04,,-27.533333,153.01666699999998
160071,au,tennyson,Tennyson,07,,-36.283333,144.433333
160072,au,tenterden,Tenterden,02,,-30.133333,151.45
160073,au,tenterden,Tenterden,08,,-34.383333,117.566667
160074,au,tenterfield municipality,Tenterfield Municipality,02,,-29.05,152.01666699999998
160075,au,tenterfield,Tenterfield,02,,-29.049459,152.01951599999998
160076,au,tent hill,Tent Hill,02,,-29.433333,151.666667
160077,au,tent hill,Tent Hill,04,,-27.6,152.23333300000002
160078,au,tepko,Tepko,05,,-34.966667,139.183333
160079,au,tepon,Tepon,04,,-17.433332999999998,145.4
160080,au,teralba,Teralba,02,,-32.966667,151.6
160081,au,terang,Terang,07,,-38.240841,142.921234
160082,au,terara,Terara,02,,-34.883333,150.633333
160083,au,teridgerie,Teridgerie,02,,-30.866667,148.833333
160084,au,terip terip,Terip Terip,07,,-37.0,145.566667
160085,au,terka,Terka,05,,-32.7,138.15
160086,au,termeil,Termeil,02,,-35.466667,150.35
160087,au,terowie,Terowie,02,,-32.466667,147.9
160088,au,terowie,Terowie,05,,-33.166667,138.9
160089,au,terra bella,Terra Bella,02,,-32.433333000000005,148.73333300000002
160090,au,terrabile,Terrabile,02,,-31.55,148.6
160091,au,terragon,Terragon,02,,-28.433333,153.283333
160092,au,terramungamine,Terramungamine,02,,-32.066666999999995,148.55
160093,au,terranaville,Terranaville,02,,-34.816666999999995,149.683333
160094,au,terranna,Terranna,02,,-34.816666999999995,149.683333
160095,au,terranora,Terranora,02,,-28.2,153.55
160096,au,terrey hills,Terrey Hills,02,,-33.683333000000005,151.23333300000002
160097,au,terrick terrick,Terrick Terrick,07,,-36.083333,144.3
160098,au,terrigal,Terrigal,02,,-33.448151,151.446655
160099,au,terry hie hie,Terry Hie Hie,02,,-29.816667,150.15
160100,au,tetoora road,Tetoora Road,07,,-38.266667,145.9
160101,au,teven,Teven,02,,-28.816667,153.5
160102,au,teviotville,Teviotville,04,,-27.95,152.683333
160103,au,tewantin,Tewantin,04,,-26.391041,153.034317
160104,au,tewkesbury,Tewkesbury,06,,-41.233333,145.73333300000002
160105,au,texas,Texas,04,,-28.853849,151.166962
160106,au,thabeban,Thabeban,04,,-24.9,152.35
160107,au,thagoona,Thagoona,04,,-27.633333,152.633333
160108,au,thalaba,Thalaba,02,,-34.266667,149.51666699999998
160109,au,thalia,Thalia,07,,-36.066667,143.083333
160110,au,thallon,Thallon,04,,-28.65,148.866667
160111,au,thanes creek,Thanes Creek,04,,-28.116667,151.683333
160112,au,thane,Thane,04,,-28.166667,151.7
160113,au,thangool,Thangool,04,,-24.486320000000003,150.573624
160114,au,thargomindah,Thargomindah,04,,-27.99498,143.823914
160115,au,tharwa,Tharwa,01,,-35.516667,149.066667
160116,au,thebarton,Thebarton,05,,-34.916667,138.566667
160117,au,the basin,The Basin,07,,-37.85,145.316667
160118,au,the blacksmith,The Blacksmith,02,,-33.083333,151.65
160119,au,the branch,The Branch,02,,-32.533333,152.01666699999998
160120,au,the caves,The Caves,04,,-23.183333,150.466667
160121,au,the channon,The Channon,02,,-28.666667,153.283333
160122,au,theebine,Theebine,04,,-25.95,152.533333
160123,au,the entrance,The Entrance,02,,-33.33876,151.497803
160124,au,the flags,The Flags,02,,-31.35,151.533333
160125,au,the forest,The Forest,02,,-34.633333,149.716667
160126,au,the fountain,The Fountain,05,,-34.6,135.633333
160127,au,the gibbers,The Gibbers,02,,-32.733333,152.01666699999998
160128,au,the glebe,The Glebe,02,,-33.879444,151.186389
160129,au,the glen,The Glen,06,,-41.166667,147.066667
160130,au,the grange,The Grange,04,,-24.816667,152.416667
160131,au,the granites,The Granites,03,,-20.583333,130.35
160132,au,the gulf,The Gulf,02,,-29.316667,151.48333300000002
160133,au,the gums,The Gums,04,,-27.333333000000003,150.183333
160134,au,the head,The Head,04,,-28.283333,152.416667
160135,au,the heart,The Heart,07,,-38.116667,147.166667
160136,au,the junction,The Junction,04,,-27.57642,152.837219
160137,au,the lagoon,The Lagoon,02,,-33.55,149.616667
160138,au,the leap,The Leap,04,,-21.083333,149.01666699999998
160139,au,the mole,The Mole,02,,-29.1,151.75
160140,au,the oaks,The Oaks,02,,-34.079948,150.569977
160141,au,theodore,Theodore,04,,-24.94743,150.075287
160142,au,the palms,The Palms,03,,-12.566667,130.716667
160143,au,the palms,The Palms,04,,-26.204981,152.586472
160144,au,the patch,The Patch,07,,-37.9,145.383333
160145,au,the pocket,The Pocket,02,,-28.516667,153.48333300000002
160146,au,the point,The Point,05,,-35.216667,139.383333
160147,au,the range,The Range,05,,-35.25,138.633333
160148,au,theresa park,Theresa Park,02,,-34.016667,150.65
160149,au,the risk,The Risk,02,,-28.466667,152.933333
160150,au,the rocks,The Rocks,02,,-33.866667,151.2
160151,au,the rock,The Rock,02,,-35.268021000000005,147.11416599999998
160152,au,the rose,The Rose,07,,-37.4,143.76666699999998
160153,au,the scrub,The Scrub,02,,-29.133333,152.083333
160154,au,the sisters,The Sisters,07,,-38.2,142.783333
160155,au,the summit,The Summit,04,,-28.583333000000003,151.966667
160156,au,the tea gardens,The Tea Gardens,02,,-32.663509000000005,152.15403700000002
160157,au,the troffs,The Troffs,02,,-32.833333,147.666667
160158,au,the vale,The Vale,02,,-33.716667,143.85
160159,au,thevenard,Thevenard,05,,-32.15,133.633333
160160,au,the walnuts,The Walnuts,07,,-37.266667,147.7
160161,au,thinoomba,Thinoomba,04,,-25.6,152.45
160162,au,thirlmere,Thirlmere,02,,-34.204552,150.56767299999998
160163,au,thirlstane,Thirlstane,06,,-41.216667,146.51666699999998
160164,au,thirroul,Thirroul,02,,-34.316666999999995,150.916667
160165,au,thoko,Thoko,02,,-36.666667,149.333333
160166,au,thomastown,Thomastown,07,,-37.683333000000005,145.01666699999998
160167,au,thompson,Thompson,07,,-37.966667,146.416667
160168,au,thoomee,Thoomee,02,,-33.533333,146.01666699999998
160169,au,thoona,Thoona,07,,-36.316667,146.066667
160170,au,thoopara,Thoopara,04,,-20.55,148.566667
160171,au,thora,Thora,02,,-30.433333,152.783333
160172,au,thornbury east,Thornbury East,07,,-37.75,145.01666699999998
160173,au,thornbury north,Thornbury North,07,,-37.75,145.0
160174,au,thornbury,Thornbury,07,,-37.75,145.0
160175,au,thornbury west,Thornbury West,07,,-37.75,145.0
160176,au,thornhill,Thornhill,04,,-26.333333000000003,148.75
160177,au,thornlands,Thornlands,04,,-27.55,153.26666699999998
160178,au,thornleigh,Thornleigh,02,,-33.733333,151.083333
160179,au,thornton,Thornton,02,,-32.783333,151.633333
160180,au,thornton,Thornton,04,,-27.816667,152.383333
160181,au,thorpdale south,Thorpdale South,07,,-38.3,146.166667
160182,au,thorpdale,Thorpdale,07,,-38.283333,146.183333
160183,au,thougla,Thougla,07,,-36.233333,147.95
160184,au,thredbo village,Thredbo Village,02,,-36.505169,148.307587
160185,au,three moon,Three Moon,04,,-24.916667,151.133333
160186,au,three springs,Three Springs,08,,-29.533609,115.760529
160187,au,thuddungra,Thuddungra,02,,-34.15,148.116667
160188,au,thulimbah,Thulimbah,04,,-28.55,151.95
160189,au,thulloo,Thulloo,02,,-33.666667,146.75
160190,au,thundulda,Thundulda,08,,-32.266667,126.0
160191,au,thuringowa,Thuringowa,04,,-19.31669,146.728928
160192,au,thurla,Thurla,07,,-34.35,142.1
160193,au,thursday island,Thursday Island,04,,-10.58077,142.219635
160194,au,thyra,Thyra,02,,-35.85,144.65
160195,au,tianjara,Tianjara,02,,-35.116667,150.333333
160196,au,tiaro,Tiaro,04,,-25.726061,152.582657
160197,au,tia,Tia,02,,-31.2,151.833333
160198,au,tibbereenah,Tibbereenah,02,,-30.366667,149.76666699999998
160199,au,tibooburra,Tibooburra,02,,-29.43391,142.010162
160200,au,tichborne,Tichborne,02,,-33.216667,148.116667
160201,au,tickera,Tickera,05,,-33.783333,137.7
160202,au,tiega,Tiega,07,,-35.066666999999995,142.2
160203,au,tieri,Tieri,04,,-23.035,148.348633
160204,au,tilba tilba,Tilba Tilba,02,,-36.316667,150.05
160205,au,tilbuster,Tilbuster,02,,-30.433333,151.666667
160206,au,tilgonda,Tilgonda,04,,-27.5,151.85
160207,au,tilpa,Tilpa,02,,-30.95,144.4
160208,au,timbarra,Timbarra,02,,-29.016667,152.183333
160209,au,timber creek,Timber Creek,03,,-15.64816,130.476791
160210,au,timberfield,Timberfield,08,,-30.816667,120.166667
160211,au,timberoo south,Timberoo South,07,,-35.216667,142.133333
160212,au,timberoo,Timberoo,07,,-35.15,142.183333
160213,au,timbery range,Timbery Range,02,,-36.583333,149.033333
160214,au,timbillica,Timbillica,02,,-37.366667,149.7
160215,au,timboon,Timboon,07,,-38.484341,142.980331
160216,au,timbrebongie,Timbrebongie,02,,-32.116667,148.25
160217,au,timmering,Timmering,07,,-36.366667,144.916667
160218,au,timor,Timor,02,,-31.783333,151.083333
160219,au,timor,Timor,07,,-37.016667,143.716667
160220,au,timor west,Timor West,07,,-36.966667,143.7
160221,au,tinamba,Tinamba,07,,-37.966667,146.883333
160222,au,tin can bay,Tin Can Bay,04,,-25.91646,153.005844
160223,au,tinderbox,Tinderbox,06,,-43.05,147.316667
160224,au,tinga tingana homestead,Tinga Tingana Homestead,05,,-28.8,140.166667
160225,au,tingatingana station,Tingatingana Station,05,,-28.8,140.166667
160226,au,tinga tingana,Tinga Tingana,05,,-28.8,140.166667
160227,au,tingha,Tingha,02,,-29.955879,151.212463
160228,au,tingiringi,Tingiringi,02,,-36.9,148.76666699999998
160229,au,tingoora,Tingoora,04,,-26.366667,151.816667
160230,au,tinkurrin,Tinkurrin,08,,-32.966667,117.766667
160231,au,tinonee,Tinonee,02,,-31.93634,152.414246
160232,au,tinpot,Tinpot,02,,-36.216667,149.866667
160233,au,tintaldra,Tintaldra,07,,-36.05,147.933333
160234,au,tintenbar,Tintenbar,02,,-28.8,153.51666699999998
160235,au,tintinara,Tintinara,05,,-35.881271000000005,140.055588
160236,au,tintinhull,Tintinhull,02,,-31.1,151.01666699999998
160237,au,tipton,Tipton,04,,-27.433333,151.25
160238,au,tirrannaville,Tirrannaville,02,,-34.816666999999995,149.683333
160239,au,tirroan,Tirroan,04,,-25.016667,151.933333
160240,au,tittybong,Tittybong,07,,-35.766667,143.366667
160241,au,tocumwal,Tocumwal,02,,-35.81221,145.569046
160242,au,tolga,Tolga,04,,-17.233333,145.48333300000002
160243,au,tolleen,Tolleen,07,,-36.716667,144.7
160244,au,tolmie,Tolmie,07,,-36.933333000000005,146.23333300000002
160245,au,tomago,Tomago,02,,-32.833333,151.73333300000002
160246,au,tomahawk creek,Tomahawk Creek,07,,-38.466667,143.333333
160247,au,tomakin,Tomakin,02,,-35.823349,150.187943
160248,au,tomalla,Tomalla,02,,-31.85,151.466667
160249,au,tombong,Tombong,02,,-36.916667,148.916667
160250,au,tombo,Tombo,04,,-24.881870000000003,146.257523
160251,au,tomerong,Tomerong,02,,-35.052311,150.586502
160252,au,tomewin,Tomewin,02,,-28.25,153.383333
160253,au,tomingley,Tomingley,02,,-32.566666999999995,148.23333300000002
160254,au,tomingley west,Tomingley West,02,,-32.583333,148.15
160255,au,tomki,Tomki,02,,-28.866667,153.133333
160256,au,tommy's hut,Tommy's Hut,07,,-37.466667,145.23333300000002
160257,au,tomooroma,Tomooroma,02,,-35.166667,148.433333
160258,au,tom price,Tom Price,08,,-22.69408,117.787651
160259,au,tonambil,Tonambil,02,,-33.466667,148.23333300000002
160260,au,tongala east,Tongala East,07,,-36.25,144.98333300000002
160261,au,tongala,Tongala,07,,-36.254662,144.956223
160262,au,tonganah,Tonganah,06,,-41.183333000000005,147.583333
160263,au,tongarra,Tongarra,02,,-34.583333,150.683333
160264,au,tongio,Tongio,07,,-37.183333000000005,147.73333300000002
160265,au,tongio west,Tongio West,07,,-37.25,147.633333
160266,au,tonimbuc,Tonimbuc,07,,-38.016667,145.73333300000002
160267,au,tooan east,Tooan East,07,,-36.8,141.833333
160268,au,tooan,Tooan,07,,-36.8,141.783333
160269,au,toobanna,Toobanna,04,,-18.7,146.15
160270,au,toobeah,Toobeah,04,,-28.4,149.883333
160271,au,tooboorac,Tooboorac,07,,-37.05,144.833333
160272,au,tooborac,Tooborac,07,,-37.05,144.833333
160273,au,toodyay,Toodyay,08,,-31.54977,116.46743
160274,au,toogal,Toogal,02,,-35.066666999999995,147.216667
160275,au,toogong,Toogong,02,,-33.333333,148.633333
160276,au,toogoolawah,Toogoolawah,04,,-27.086611,152.376358
160277,au,toogoom,Toogoom,04,,-25.256371,152.690247
160278,au,toogoong,Toogoong,02,,-33.333333,148.633333
160279,au,toolamba,Toolamba,07,,-36.5,145.35
160280,au,toolamba west,Toolamba West,07,,-36.433333000000005,145.283333
160281,au,toolangi,Toolangi,07,,-37.533333,145.466667
160282,au,toolbrunup,Toolbrunup,08,,-34.016667,117.833333
160283,au,toolburra,Toolburra,04,,-28.166667,151.966667
160284,au,toolern vale,Toolern Vale,07,,-37.6,144.6
160285,au,tooleybuc,Tooleybuc,02,,-35.028831,143.338837
160286,au,toolibin,Toolibin,08,,-32.95,117.633333
160287,au,tooligie,Tooligie,05,,-33.85,135.7
160288,au,toolleen,Toolleen,07,,-36.716667,144.7
160289,au,toolondo,Toolondo,07,,-36.983333,141.933333
160290,au,toolooa,Toolooa,04,,-23.933333,151.283333
160291,au,tooloom,Tooloom,02,,-28.616667,152.416667
160292,au,tooloonook,Tooloonook,07,,-38.55,146.6
160293,au,tooma,Tooma,02,,-35.966667,148.066667
160294,au,toombullup,Toombullup,07,,-36.866667,146.216667
160295,au,toompine,Toompine,04,,-27.216667,144.366667
160296,au,toompup,Toompup,08,,-34.016667,118.45
160297,au,toonda,Toonda,04,,-23.683333,150.73333300000002
160298,au,toongabbie,Toongabbie,02,,-33.783333,150.95
160299,au,toongabbie,Toongabbie,07,,-38.05,146.616667
160300,au,toongabbie west,Toongabbie West,02,,-33.783333,150.933333
160301,au,toongi,Toongi,02,,-32.45,148.6
160302,au,toonpan,Toonpan,04,,-19.5,146.833333
160303,au,toonumbar,Toonumbar,02,,-28.583333000000003,152.76666699999998
160304,au,tooperang,Tooperang,05,,-35.383333,138.73333300000002
160305,au,tooradin,Tooradin,07,,-38.214748,145.383255
160306,au,toorak,Toorak,07,,-37.85,145.01666699999998
160307,au,toora,Toora,07,,-38.662868,146.327866
160308,au,tooraweenah,Tooraweenah,02,,-31.433333,148.9
160309,au,toorbul,Toorbul,04,,-27.032209,153.098251
160310,au,tooronga,Tooronga,07,,-37.85,145.05
160311,au,toothdale,Toothdale,02,,-36.8,149.75
160312,au,tootool,Tootool,02,,-35.25,146.98333300000002
160313,au,toowong,Toowong,04,,-27.483333,152.98333300000002
160314,au,toowoomba,Toowoomba,04,92802.0,-27.56056,151.953857
160315,au,toowoong,Toowoong,04,,-27.483333,152.98333300000002
160316,au,tooyal north,Tooyal North,02,,-34.966667,147.183333
160317,au,topaz,Topaz,04,,-17.416667,145.716667
160318,au,topiram,Topiram,07,,-38.283333,145.816667
160319,au,topi topi,Topi Topi,02,,-32.366667,152.383333
160320,au,torbanlea,Torbanlea,04,,-25.345329,152.593826
160321,au,torbay junction,Torbay Junction,08,,-35.009167,117.730278
160322,au,torbay,Torbay,08,,-35.023333,117.660556
160323,au,toronto,Toronto,02,,-33.0,151.6
160324,au,torquay,Torquay,04,6670.0,-25.283333,152.866667
160325,au,torquay,Torquay,07,,-38.330849,144.32638500000002
160326,au,torrens creek,Torrens Creek,04,,-20.766667,145.01666699999998
160327,au,torrens vale,Torrens Vale,05,,-35.516667,138.366667
160328,au,torrington,Torrington,02,,-29.316667,151.7
160329,au,torrita,Torrita,07,,-35.15,141.933333
